決済日,銘柄,銘柄コード,決済市場,取引,期限,預り,課税,建市場,建日,買/売建,決済数量,建単価,決済単価,建代金,決済代金,新規建手数料,決済手数料,管理費,貸株料,金利,日数,逆日歩,消費税,書換料,諸費用計,受渡日,受渡金額/決済損益
"2024/01/11","日産化学","4021 ","PTS（O）","信用返済買","日計り","特定","申告","東証","2024/01/11","売建","200","5888","5931.9","1177600","1186380","--","--","--","--","--","1","--","--","--","--","2024/01/15","-8780"
"2024/01/11","武田薬品工業","4502 ","東証","信用返済買","日計り","特定","申告","東証","2024/01/11","売建","400","4358","4354","1743200","1741600","--","--","--","--","--","1","--","--","--","--","2024/01/15","+1600"
"2024/01/11","武田薬品工業","4502 ","PTS（J）","信用返済買","日計り","特定","申告","東証","2024/01/11","売建","100","4358","4354","435800","435400","--","--","--","--","--","1","--","--","--","--","2024/01/15","+400"
"2024/01/11","大阪瓦斯","9532 ","PTS（O）","信用返済買","日計り","特定","申告","東証","2024/01/11","売建","100","3195","3201.9","319500","320190","--","--","--","--","--","1","--","--","--","--","2024/01/15","-690"
"2024/01/11","大阪瓦斯","9532 ","PTS（O）","信用返済買","日計り","特定","申告","東証","2024/01/11","売建","100","3195","3201.8","319500","320180","--","--","--","--","--","1","--","--","--","--","2024/01/15","-680"
"2024/01/11","大阪瓦斯","9532 ","東証","信用返済買","日計り","特定","申告","東証","2024/01/11","売建","200","3195","3202","639000","640400","--","--","--","--","--","1","--","--","--","--","2024/01/15","-1400"
"2024/01/12","日本ハム","2282 ","PTS（X）","信用返済買","日計り","特定","申告","東証","2024/01/12","売建","200","4986","4875.3","997200","975060","--","--","--","--","--","1","--","--","--","--","2024/01/16","+22140"
"2024/01/12","日本ハム","2282 ","PTS（O）","信用返済買","日計り","特定","申告","東証","2024/01/12","売建","100","4986","4874.5","498600","487450","--","--","--","--","--","1","--","--","--","--","2024/01/16","+11150"
"2024/01/12","日本ハム","2282 ","PTS（X）","信用返済買","日計り","特定","申告","東証","2024/01/12","売建","100","4986","4875.4","498600","487540","--","--","--","--","--","1","--","--","--","--","2024/01/16","+11060"
"2024/01/12","楽天グループ","4755 ","東証","信用返済買","日計り","特定","申告","東証","2024/01/12","売建","400","650","646.8","260000","258720","--","--","--","--","--","1","--","--","--","--","2024/01/16","+1280"
"2024/01/12","楽天グループ","4755 ","東証","信用返済買","日計り","特定","申告","東証","2024/01/12","売建","400","650","646.9","260000","258760","--","--","--","--","--","1","--","--","--","--","2024/01/16","+1240"
"2024/01/12","楽天グループ","4755 ","PTS（O）","信用返済買","日計り","特定","申告","東証","2024/01/12","売建","300","650","646.8","195000","194040","--","--","--","--","--","1","--","--","--","--","2024/01/16","+960"
"2024/01/12","楽天グループ","4755 ","PTS（X）","信用返済買","日計り","特定","申告","東証","2024/01/12","売建","100","650","646.8","65000","64680","--","--","--","--","--","1","--","--","--","--","2024/01/16","+320"
"2024/01/12","丸井グループ","8252 ","PTS（X）","信用返済買","日計り","特定","申告","東証","2024/01/12","売建","100","2520","2474.1","252000","247410","--","--","--","--","--","1","--","--","--","--","2024/01/16","+4590"
"2024/01/12","丸井グループ","8252 ","PTS（O）","信用返済買","日計り","特定","申告","東証","2024/01/12","売建","200","2520","2474.2","504000","494840","--","--","--","--","--","1","--","--","--","--","2024/01/16","+9160"
"2024/01/12","丸井グループ","8252 ","PTS（X）","信用返済買","日計り","特定","申告","東証","2024/01/12","売建","100","2520","2474.2","252000","247420","--","--","--","--","--","1","--","--","--","--","2024/01/16","+4580"
"2024/01/12","丸井グループ","8252 ","PTS（O）","信用返済買","日計り","特定","申告","東証","2024/01/12","売建","100","2520","2474.1","252000","247410","--","--","--","--","--","1","--","--","--","--","2024/01/16","+4590"
"2024/01/12","ヤマトホールディングス","9064 ","PTS（X）","信用返済買","日計り","特定","申告","東証","2024/01/12","売建","200","2696","2645.8","539200","529160","--","--","--","--","--","1","--","--","--","--","2024/01/16","+10040"
"2024/01/12","ヤマトホールディングス","9064 ","PTS（X）","信用返済買","日計り","特定","申告","東証","2024/01/12","売建","100","2696","2645.9","269600","264590","--","--","--","--","--","1","--","--","--","--","2024/01/16","+5010"
"2024/01/12","ヤマトホールディングス","9064 ","PTS（X）","信用返済買","日計り","特定","申告","東証","2024/01/12","売建","100","2696","2645.7","269600","264570","--","--","--","--","--","1","--","--","--","--","2024/01/16","+5030"
"2024/01/12","東京瓦斯","9531 ","PTS（X）","信用返済買","日計り","特定","申告","東証","2024/01/12","売建","100","3484","3412.7","348400","341270","--","--","--","--","--","1","--","--","--","--","2024/01/16","+7130"
"2024/01/12","東京瓦斯","9531 ","PTS（X）","信用返済買","日計り","特定","申告","東証","2024/01/12","売建","100","3484","3412.8","348400","341280","--","--","--","--","--","1","--","--","--","--","2024/01/16","+7120"
"2024/01/12","東京瓦斯","9531 ","PTS（O）","信用返済買","日計り","特定","申告","東証","2024/01/12","売建","100","3484","3412.7","348400","341270","--","--","--","--","--","1","--","--","--","--","2024/01/16","+7130"
"2024/01/15","ネクソン","3659 ","東証","信用返済買","日計り","特定","申告","東証","2024/01/15","売建","300","2720.5","2681","816150","804300","--","--","--","--","--","1","--","--","--","--","2024/01/17","+11850"
"2024/01/15","ＬＩＮＥヤフー","4689 ","PTS（O）","信用返済買","日計り","特定","申告","東証","2024/01/15","売建","100","475.5","485.2","47550","48520","--","--","--","--","--","1","--","--","--","--","2024/01/17","-970"
"2024/01/15","ＬＩＮＥヤフー","4689 ","PTS（X）","信用返済買","日計り","特定","申告","東証","2024/01/15","売建","1000","475.5","485.1","475500","485100","--","--","--","--","--","1","--","--","--","--","2024/01/17","-9600"
"2024/01/15","ＬＩＮＥヤフー","4689 ","PTS（J）","信用返済買","日計り","特定","申告","東証","2024/01/15","売建","100","475.5","485.1","47550","48510","--","--","--","--","--","1","--","--","--","--","2024/01/17","-960"
"2024/01/15","ＬＩＮＥヤフー","4689 ","PTS（X）","信用返済買","日計り","特定","申告","東証","2024/01/15","売建","300","475.5","485.2","142650","145560","--","--","--","--","--","1","--","--","--","--","2024/01/17","-2910"
"2024/01/15","オリックス","8591 ","東証","信用返済買","日計り","特定","申告","東証","2024/01/15","売建","200","2779.5","2822","555900","564400","--","--","--","--","--","1","--","--","--","--","2024/01/17","-8500"
"2024/01/15","オリックス","8591 ","東証","信用返済買","日計り","特定","申告","東証","2024/01/15","売建","200","2779.5","2821.5","555900","564300","--","--","--","--","--","1","--","--","--","--","2024/01/17","-8400"
"2024/01/15","オリックス","8591 ","PTS（O）","信用返済買","日計り","特定","申告","東証","2024/01/15","売建","100","2779.5","2821.5","277950","282150","--","--","--","--","--","1","--","--","--","--","2024/01/17","-4200"
"2024/01/15","オリックス","8591 ","PTS（X）","信用返済買","日計り","特定","申告","東証","2024/01/15","売建","200","2779.5","2821.5","555900","564300","--","--","--","--","--","1","--","--","--","--","2024/01/17","-8400"
"2024/01/15","オリックス","8591 ","PTS（J）","信用返済買","日計り","特定","申告","東証","2024/01/15","売建","100","2779.5","2821.5","277950","282150","--","--","--","--","--","1","--","--","--","--","2024/01/17","-4200"
"2024/01/15","日本航空","9201 ","東証","信用返済買","日計り","特定","申告","東証","2024/01/15","売建","200","2804.5","2800.5","560900","560100","--","--","--","--","--","1","--","--","--","--","2024/01/17","+800"
"2024/01/15","日本航空","9201 ","PTS（J）","信用返済買","日計り","特定","申告","東証","2024/01/15","売建","100","2804.5","2800.5","280450","280050","--","--","--","--","--","1","--","--","--","--","2024/01/17","+400"
"2024/01/15","日本航空","9201 ","PTS（O）","信用返済買","日計り","特定","申告","東証","2024/01/15","売建","100","2804.5","2800.5","280450","280050","--","--","--","--","--","1","--","--","--","--","2024/01/17","+400"
"2024/01/16","三越伊勢丹ホールディングス","3099 ","PTS（O）","信用返済売","日計り","特定","申告","東証","2024/01/16","買建","100","1760","1759","176000","175900","--","--","--","--","--","1","--","--","--","--","2024/01/18","-100"
"2024/01/16","三越伊勢丹ホールディングス","3099 ","東証","信用返済売","日計り","特定","申告","東証","2024/01/16","買建","600","1760","1759","1056000","1055400","--","--","--","--","--","1","--","--","--","--","2024/01/18","-600"
"2024/01/16","三井金属鉱業","5706 ","東証","信用返済売","日計り","特定","申告","東証","2024/01/16","買建","100","4738","4691","473800","469100","--","--","--","--","--","1","--","--","--","--","2024/01/18","-4700"
"2024/01/16","三井金属鉱業","5706 ","東証","信用返済売","日計り","特定","申告","東証","2024/01/16","買建","200","4738","4690","947600","938000","--","--","--","--","--","1","--","--","--","--","2024/01/18","-9600"
"2024/01/16","高島屋","8233 ","PTS（X）","信用返済売","日計り","特定","申告","東証","2024/01/16","買建","300","2087.5","2072.2","626250","621660","--","--","--","--","--","1","--","--","--","--","2024/01/18","-4590"
"2024/01/16","高島屋","8233 ","PTS（O）","信用返済売","日計り","特定","申告","東証","2024/01/16","買建","100","2087.5","2072.4","208750","207240","--","--","--","--","--","1","--","--","--","--","2024/01/18","-1510"
"2024/01/16","高島屋","8233 ","PTS（O）","信用返済売","日計り","特定","申告","東証","2024/01/16","買建","100","2087.5","2072.2","208750","207220","--","--","--","--","--","1","--","--","--","--","2024/01/18","-1530"
"2024/01/16","高島屋","8233 ","PTS（O）","信用返済売","日計り","特定","申告","東証","2024/01/16","買建","200","2087.5","2072.3","417500","414460","--","--","--","--","--","1","--","--","--","--","2024/01/18","-3040"
"2024/01/16","高島屋","8233 ","PTS（J）","信用返済売","日計り","特定","申告","東証","2024/01/16","買建","100","2087.5","2072.2","208750","207220","--","--","--","--","--","1","--","--","--","--","2024/01/18","-1530"
"2024/01/16","大和証券グループ本社","8601 ","PTS（J）","信用返済売","日計り","特定","申告","東証","2024/01/16","買建","100","1069.5","1052.5","106950","105250","--","--","--","--","--","1","--","--","--","--","2024/01/18","-1700"
"2024/01/16","大和証券グループ本社","8601 ","PTS（X）","信用返済売","日計り","特定","申告","東証","2024/01/16","買建","200","1069.5","1052.5","213900","210500","--","--","--","--","--","1","--","--","--","--","2024/01/18","-3400"
"2024/01/16","大和証券グループ本社","8601 ","PTS（O）","信用返済売","日計り","特定","申告","東証","2024/01/16","買建","200","1069.5","1052.5","213900","210500","--","--","--","--","--","1","--","--","--","--","2024/01/18","-3400"
"2024/01/16","大和証券グループ本社","8601 ","東証","信用返済売","日計り","特定","申告","東証","2024/01/16","買建","300","1069.5","1052.5","320850","315750","--","--","--","--","--","1","--","--","--","--","2024/01/18","-5100"
"2024/01/16","日本電信電話","9432 ","PTS（X）","信用返済売","日計り","特定","申告","東証","2024/01/16","買建","11000","188","186.5","2068000","2051500","--","--","--","--","--","1","--","--","--","--","2024/01/18","-16500"
"2024/01/16","三井金属鉱業","5706 ","PTS（O）","信用返済買","日計り","特定","申告","東証","2024/01/16","売建","200","4691","4680.5","938200","936100","--","--","--","--","--","1","--","--","--","--","2024/01/18","+2100"
"2024/01/16","三井金属鉱業","5706 ","PTS（X）","信用返済買","日計り","特定","申告","東証","2024/01/16","売建","100","4691","4680.5","469100","468050","--","--","--","--","--","1","--","--","--","--","2024/01/18","+1050"
"2024/01/16","高島屋","8233 ","東証","信用返済買","日計り","特定","申告","東証","2024/01/16","売建","100","2071.5","2083.5","207150","208350","--","--","--","--","--","1","--","--","--","--","2024/01/18","-1200"
"2024/01/16","高島屋","8233 ","東証","信用返済買","日計り","特定","申告","東証","2024/01/16","売建","200","2071.5","2083","414300","416600","--","--","--","--","--","1","--","--","--","--","2024/01/18","-2300"
"2024/01/16","高島屋","8233 ","PTS（X）","信用返済買","日計り","特定","申告","東証","2024/01/16","売建","100","2072","2083","207200","208300","--","--","--","--","--","1","--","--","--","--","2024/01/18","-1100"
"2024/01/16","高島屋","8233 ","東証","信用返済買","日計り","特定","申告","東証","2024/01/16","売建","400","2072","2083","828800","833200","--","--","--","--","--","1","--","--","--","--","2024/01/18","-4400"
"2024/01/16","大和証券グループ本社","8601 ","東証","信用返済買","日計り","特定","申告","東証","2024/01/16","売建","800","1051","1053.5","840800","842800","--","--","--","--","--","1","--","--","--","--","2024/01/18","-2000"
"2024/01/16","日本電信電話","9432 ","PTS（X）","信用返済買","日計り","特定","申告","東証","2024/01/16","売建","11000","186.6","186.7","2052600","2053700","--","--","--","--","--","1","--","--","--","--","2024/01/18","-1100"
"2024/01/17","アステラス製薬","4503 ","PTS（X）","信用返済売","日計り","特定","申告","東証","2024/01/17","買建","400","1790","1796.1","716000","718440","--","--","--","--","--","1","--","--","--","--","2024/01/19","+2440"
"2024/01/17","アステラス製薬","4503 ","PTS（O）","信用返済売","日計り","特定","申告","東証","2024/01/17","買建","200","1790","1796.1","358000","359220","--","--","--","--","--","1","--","--","--","--","2024/01/19","+1220"
"2024/01/17","アステラス製薬","4503 ","PTS（X）","信用返済売","日計り","特定","申告","東証","2024/01/17","買建","200","1790","1796","358000","359200","--","--","--","--","--","1","--","--","--","--","2024/01/19","+1200"
"2024/01/17","オリエンタルランド","4661 ","東証","信用返済売","日計り","特定","申告","東証","2024/01/17","買建","200","5656","5745","1131200","1149000","--","--","--","--","--","1","--","--","--","--","2024/01/19","+17800"
"2024/01/17","資生堂","4911 ","PTS（X）","信用返済売","日計り","特定","申告","東証","2024/01/17","買建","100","4213","4144.2","421300","414420","--","--","--","--","--","1","--","--","--","--","2024/01/19","-6880"
"2024/01/17","資生堂","4911 ","PTS（X）","信用返済売","日計り","特定","申告","東証","2024/01/17","買建","200","4213","4144.3","842600","828860","--","--","--","--","--","1","--","--","--","--","2024/01/19","-13740"
"2024/01/17","イオン","8267 ","PTS（X）","信用返済売","日計り","特定","申告","東証","2024/01/17","買建","200","3490","3580.2","698000","716040","--","--","--","--","--","1","--","--","--","--","2024/01/19","+18040"
"2024/01/17","イオン","8267 ","PTS（X）","信用返済売","日計り","特定","申告","東証","2024/01/17","買建","200","3490","3580.1","698000","716020","--","--","--","--","--","1","--","--","--","--","2024/01/19","+18020"
"2024/01/17","日本郵船","9101 ","PTS（O）","信用返済売","日計り","特定","申告","東証","2024/01/17","買建","100","5099","5226.4","509900","522640","--","--","--","--","--","1","--","--","--","--","2024/01/19","+12740"
"2024/01/17","日本郵船","9101 ","PTS（O）","信用返済売","日計り","特定","申告","東証","2024/01/17","買建","100","5099","5226.3","509900","522630","--","--","--","--","--","1","--","--","--","--","2024/01/19","+12730"
"2024/01/18","村田製作所","6981 ","PTS（X）","信用返済売","日計り","特定","申告","東証","2024/01/18","買建","100","2880","2881.3","288000","288130","--","--","--","--","--","1","--","--","--","--","2024/01/22","+130"
"2024/01/18","村田製作所","6981 ","PTS（X）","信用返済売","日計り","特定","申告","東証","2024/01/18","買建","300","2880","2881.2","864000","864360","--","--","--","--","--","1","--","--","--","--","2024/01/22","+360"
"2024/01/18","三菱商事","8058 ","東証","信用返済売","日計り","特定","申告","東証","2024/01/18","買建","500","2573","2560","1286500","1280000","--","--","--","--","--","1","--","--","--","--","2024/01/22","-6500"
"2024/01/18","三菱商事","8058 ","PTS（O）","信用返済売","日計り","特定","申告","東証","2024/01/18","買建","100","2573","2560","257300","256000","--","--","--","--","--","1","--","--","--","--","2024/01/22","-1300"
"2024/01/18","Ｊ．フロント　リテイリング","3086 ","PTS（O）","信用返済買","日計り","特定","申告","東証","2024/01/18","売建","100","1389","1377.3","138900","137730","--","--","--","--","--","1","--","--","--","--","2024/01/22","+1170"
"2024/01/18","Ｊ．フロント　リテイリング","3086 ","PTS（X）","信用返済買","日計り","特定","申告","東証","2024/01/18","売建","100","1389","1377.3","138900","137730","--","--","--","--","--","1","--","--","--","--","2024/01/22","+1170"
"2024/01/18","Ｊ．フロント　リテイリング","3086 ","PTS（O）","信用返済買","日計り","特定","申告","東証","2024/01/18","売建","100","1389","1377.4","138900","137740","--","--","--","--","--","1","--","--","--","--","2024/01/22","+1160"
"2024/01/18","Ｊ．フロント　リテイリング","3086 ","東証","信用返済買","日計り","特定","申告","東証","2024/01/18","売建","600","1389","1377.5","833400","826500","--","--","--","--","--","1","--","--","--","--","2024/01/22","+6900"
"2024/01/18","Ｊ．フロント　リテイリング","3086 ","PTS（X）","信用返済買","日計り","特定","申告","東証","2024/01/18","売建","100","1389","1377.4","138900","137740","--","--","--","--","--","1","--","--","--","--","2024/01/22","+1160"
"2024/01/18","東海カーボン","5301 ","東証","信用返済買","日計り","特定","申告","東証","2024/01/18","売建","900","997","1003.5","897300","903150","--","--","--","--","--","1","--","--","--","--","2024/01/22","-5850"
"2024/01/18","東海カーボン","5301 ","PTS（O）","信用返済買","日計り","特定","申告","東証","2024/01/18","売建","100","997","1003","99700","100300","--","--","--","--","--","1","--","--","--","--","2024/01/22","-600"
"2024/01/18","東海カーボン","5301 ","東証","信用返済買","日計り","特定","申告","東証","2024/01/18","売建","400","997","1003","398800","401200","--","--","--","--","--","1","--","--","--","--","2024/01/22","-2400"
"2024/01/19","西日本旅客鉄道","9021 ","PTS（O）","信用返済売","日計り","特定","申告","東証","2024/01/19","買建","200","6110","6120.1","1222000","1224020","--","--","--","--","--","1","--","--","--","--","2024/01/23","+2020"
"2024/01/19","西日本旅客鉄道","9021 ","PTS（O）","信用返済売","日計り","特定","申告","東証","2024/01/19","買建","100","6110","6120.4","611000","612040","--","--","--","--","--","1","--","--","--","--","2024/01/23","+1040"
"2024/01/19","コナミグループ","9766 ","PTS（X）","信用返済売","日計り","特定","申告","東証","2024/01/19","買建","100","8948","8981.2","894800","898120","--","--","--","--","--","1","--","--","--","--","2024/01/23","+3320"
"2024/01/19","コナミグループ","9766 ","PTS（O）","信用返済売","日計り","特定","申告","東証","2024/01/19","買建","100","8948","8981.5","894800","898150","--","--","--","--","--","1","--","--","--","--","2024/01/23","+3350"
"2024/01/19","住友化学","4005 ","PTS（X）","信用返済買","日計り","特定","申告","東証","2024/01/19","売建","1100","342.8","338.3","377080","372130","--","--","--","--","--","1","--","--","--","--","2024/01/23","+4950"
"2024/01/19","住友化学","4005 ","PTS（O）","信用返済買","日計り","特定","申告","東証","2024/01/19","売建","2500","342.8","338.3","857000","845750","--","--","--","--","--","1","--","--","--","--","2024/01/23","+11250"
"2024/01/19","日産自動車","7201 ","PTS（O）","信用返済買","日計り","特定","申告","東証","2024/01/19","売建","200","579.6","574.3","115920","114860","--","--","--","--","--","1","--","--","--","--","2024/01/23","+1060"
"2024/01/19","日産自動車","7201 ","PTS（X）","信用返済買","日計り","特定","申告","東証","2024/01/19","売建","2100","579.6","574.4","1217160","1206240","--","--","--","--","--","1","--","--","--","--","2024/01/23","+10920"
"2024/01/19","日産自動車","7201 ","PTS（X）","信用返済買","日計り","特定","申告","東証","2024/01/19","売建","200","579.6","574.3","115920","114860","--","--","--","--","--","1","--","--","--","--","2024/01/23","+1060"
"2024/01/22","ニデック","6594 ","東証","信用返済売","日計り","特定","申告","東証","2024/01/22","買建","200","5748","5826","1149600","1165200","--","--","--","--","--","1","--","--","--","--","2024/01/24","+15600"
"2024/01/22","キヤノン","7751 ","PTS（X）","信用返済売","日計り","特定","申告","東証","2024/01/22","買建","400","3760","3764.4","1504000","1505760","--","--","--","--","--","1","--","--","--","--","2024/01/24","+1760"
"2024/01/22","キヤノン","7751 ","PTS（O）","信用返済売","日計り","特定","申告","東証","2024/01/22","買建","100","3760","3764.5","376000","376450","--","--","--","--","--","1","--","--","--","--","2024/01/24","+450"
"2024/01/22","ヤマハ","7951 ","PTS（X）","信用返済売","日計り","特定","申告","東証","2024/01/22","買建","100","3284","3342.1","328400","334210","--","--","--","--","--","1","--","--","--","--","2024/01/24","+5810"
"2024/01/22","ヤマハ","7951 ","PTS（O）","信用返済売","日計り","特定","申告","東証","2024/01/22","買建","100","3284","3342.1","328400","334210","--","--","--","--","--","1","--","--","--","--","2024/01/24","+5810"
"2024/01/22","ヤマハ","7951 ","PTS（X）","信用返済売","日計り","特定","申告","東証","2024/01/22","買建","100","3284","3342","328400","334200","--","--","--","--","--","1","--","--","--","--","2024/01/24","+5800"
"2024/01/22","明治ホールディングス","2269 ","PTS（O）","信用返済買","日計り","特定","申告","東証","2024/01/22","売建","100","3465","3484.3","346500","348430","--","--","--","--","--","1","--","--","--","--","2024/01/24","-1930"
"2024/01/22","明治ホールディングス","2269 ","PTS（O）","信用返済買","日計り","特定","申告","東証","2024/01/22","売建","100","3465","3484.4","346500","348440","--","--","--","--","--","1","--","--","--","--","2024/01/24","-1940"
"2024/01/22","明治ホールディングス","2269 ","PTS（O）","信用返済買","日計り","特定","申告","東証","2024/01/22","売建","100","3465","3484.2","346500","348420","--","--","--","--","--","1","--","--","--","--","2024/01/24","-1920"
"2024/01/22","明治ホールディングス","2269 ","PTS（O）","信用返済買","日計り","特定","申告","東証","2024/01/22","売建","100","3465","3483.9","346500","348390","--","--","--","--","--","1","--","--","--","--","2024/01/24","-1890"
"2024/01/22","明治ホールディングス","2269 ","PTS（J）","信用返済買","日計り","特定","申告","東証","2024/01/22","売建","100","3465","3484.6","346500","348460","--","--","--","--","--","1","--","--","--","--","2024/01/24","-1960"
"2024/01/22","明治ホールディングス","2269 ","PTS（O）","信用返済買","日計り","特定","申告","東証","2024/01/22","売建","100","3465","3484.1","346500","348410","--","--","--","--","--","1","--","--","--","--","2024/01/24","-1910"
"2024/01/22","中外製薬","4519 ","PTS（O）","信用返済買","日計り","特定","申告","東証","2024/01/22","売建","100","5613","5649.1","561300","564910","--","--","--","--","--","1","--","--","--","--","2024/01/24","-3610"
"2024/01/22","中外製薬","4519 ","PTS（O）","信用返済買","日計り","特定","申告","東証","2024/01/22","売建","100","5613","5649.2","561300","564920","--","--","--","--","--","1","--","--","--","--","2024/01/24","-3620"
"2024/01/23","電通グループ","4324 ","PTS（O）","信用返済売","日計り","特定","申告","東証","2024/01/23","買建","100","3950","3928.8","395000","392880","--","--","--","--","--","1","--","--","--","--","2024/01/25","-2120"
"2024/01/23","キヤノン","7751 ","PTS（O）","信用返済売","日計り","特定","申告","東証","2024/01/23","買建","100","3778","3790.6","377800","379060","--","--","--","--","--","1","--","--","--","--","2024/01/25","+1260"
"2024/01/23","キヤノン","7751 ","PTS（O）","信用返済売","日計り","特定","申告","東証","2024/01/23","買建","200","3778","3790.4","755600","758080","--","--","--","--","--","1","--","--","--","--","2024/01/25","+2480"
"2024/01/23","キヤノン","7751 ","PTS（J）","信用返済売","日計り","特定","申告","東証","2024/01/23","買建","100","3778","3791","377800","379100","--","--","--","--","--","1","--","--","--","--","2024/01/25","+1300"
"2024/01/23","キヤノン","7751 ","PTS（J）","信用返済売","日計り","特定","申告","東証","2024/01/23","買建","100","3778","3790.5","377800","379050","--","--","--","--","--","1","--","--","--","--","2024/01/25","+1250"
"2024/01/23","キヤノン","7751 ","PTS（X）","信用返済売","日計り","特定","申告","東証","2024/01/23","買建","100","3778","3790.6","377800","379060","--","--","--","--","--","1","--","--","--","--","2024/01/25","+1260"
"2024/01/23","リコー","7752 ","東証","信用返済売","日計り","特定","申告","東証","2024/01/23","買建","200","1208.5","1202.5","241700","240500","--","--","--","--","--","1","--","--","--","--","2024/01/25","-1200"
"2024/01/23","リコー","7752 ","東証","信用返済売","日計り","特定","申告","東証","2024/01/23","買建","1000","1208.5","1202","1208500","1202000","--","--","--","--","--","1","--","--","--","--","2024/01/25","-6500"
"2024/01/23","ふくおかフィナンシャルグループ","8354 ","PTS（O）","信用返済売","日計り","特定","申告","東証","2024/01/23","買建","100","3465","3428.6","346500","342860","--","--","--","--","--","1","--","--","--","--","2024/01/25","-3640"
"2024/01/23","ふくおかフィナンシャルグループ","8354 ","PTS（X）","信用返済売","日計り","特定","申告","東証","2024/01/23","買建","100","3465","3428.6","346500","342860","--","--","--","--","--","1","--","--","--","--","2024/01/25","-3640"
"2024/01/23","ふくおかフィナンシャルグループ","8354 ","PTS（O）","信用返済売","日計り","特定","申告","東証","2024/01/23","買建","100","3465","3428.7","346500","342870","--","--","--","--","--","1","--","--","--","--","2024/01/25","-3630"
"2024/01/23","ふくおかフィナンシャルグループ","8354 ","PTS（J）","信用返済売","日計り","特定","申告","東証","2024/01/23","買建","100","3465","3428.5","346500","342850","--","--","--","--","--","1","--","--","--","--","2024/01/25","-3650"
"2024/01/23","ふくおかフィナンシャルグループ","8354 ","PTS（X）","信用返済売","日計り","特定","申告","東証","2024/01/23","買建","100","3465","3428.7","346500","342870","--","--","--","--","--","1","--","--","--","--","2024/01/25","-3630"
"2024/01/23","東海カーボン","5301 ","東証","信用返済買","日計り","特定","申告","東証","2024/01/23","売建","500","1027.5","1022","513750","511000","--","--","--","--","--","1","--","--","--","--","2024/01/25","+2750"
"2024/01/23","東海カーボン","5301 ","PTS（J）","信用返済買","日計り","特定","申告","東証","2024/01/23","売建","200","1027.5","1022","205500","204400","--","--","--","--","--","1","--","--","--","--","2024/01/25","+1100"
"2024/01/23","東海カーボン","5301 ","PTS（X）","信用返済買","日計り","特定","申告","東証","2024/01/23","売建","100","1027.5","1021.8","102750","102180","--","--","--","--","--","1","--","--","--","--","2024/01/25","+570"
"2024/01/23","東海カーボン","5301 ","PTS（O）","信用返済買","日計り","特定","申告","東証","2024/01/23","売建","200","1027.5","1021.9","205500","204380","--","--","--","--","--","1","--","--","--","--","2024/01/25","+1120"
"2024/01/23","東海カーボン","5301 ","PTS（O）","信用返済買","日計り","特定","申告","東証","2024/01/23","売建","300","1027.5","1021.8","308250","306540","--","--","--","--","--","1","--","--","--","--","2024/01/25","+1710"
"2024/01/23","東海カーボン","5301 ","PTS（X）","信用返済買","日計り","特定","申告","東証","2024/01/23","売建","200","1027.5","1021.9","205500","204380","--","--","--","--","--","1","--","--","--","--","2024/01/25","+1120"
"2024/01/24","アサヒグループホールディングス","2502 ","東証","信用返済売","日計り","特定","申告","東証","2024/01/24","買建","100","5524","5482","552400","548200","--","--","--","--","--","1","--","--","--","--","2024/01/26","-4200"
"2024/01/24","アサヒグループホールディングス","2502 ","東証","信用返済売","日計り","特定","申告","東証","2024/01/24","買建","200","5524","5481","1104800","1096200","--","--","--","--","--","1","--","--","--","--","2024/01/26","-8600"
"2024/01/24","ニチレイ","2871 ","東証","信用返済売","日計り","特定","申告","東証","2024/01/24","買建","400","3555","3541","1422000","1416400","--","--","--","--","--","1","--","--","--","--","2024/01/26","-5600"
"2024/01/24","ニチレイ","2871 ","PTS（J）","信用返済売","日計り","特定","申告","東証","2024/01/24","買建","100","3555","3541.2","355500","354120","--","--","--","--","--","1","--","--","--","--","2024/01/26","-1380"
"2024/01/24","住友大阪セメント","5232 ","PTS（O）","信用返済売","日計り","特定","申告","東証","2024/01/24","買建","100","3630","3630.1","363000","363010","--","--","--","--","--","1","--","--","--","--","2024/01/26","+10"
"2024/01/24","住友大阪セメント","5232 ","東証","信用返済売","日計り","特定","申告","東証","2024/01/24","買建","300","3650","3638","1095000","1091400","--","--","--","--","--","1","--","--","--","--","2024/01/26","-3600"
"2024/01/24","住友大阪セメント","5232 ","東証","信用返済売","日計り","特定","申告","東証","2024/01/24","買建","400","3630","3630","1452000","1452000","--","--","--","--","--","1","--","--","--","--","2024/01/26","--"
"2024/01/24","住友大阪セメント","5232 ","PTS（O）","信用返済売","日計り","特定","申告","東証","2024/01/24","買建","100","3650","3638.8","365000","363880","--","--","--","--","--","1","--","--","--","--","2024/01/26","-1120"
"2024/01/24","住友大阪セメント","5232 ","PTS（O）","信用返済売","日計り","特定","申告","東証","2024/01/24","買建","100","3630","3630","363000","363000","--","--","--","--","--","1","--","--","--","--","2024/01/26","--"
"2024/01/24","住友大阪セメント","5232 ","PTS（O）","信用返済売","日計り","特定","申告","東証","2024/01/24","買建","100","3650","3638.7","365000","363870","--","--","--","--","--","1","--","--","--","--","2024/01/26","-1130"
"2024/01/24","住友大阪セメント","5232 ","PTS（O）","信用返済売","日計り","特定","申告","東証","2024/01/24","買建","100","3650","3638.9","365000","363890","--","--","--","--","--","1","--","--","--","--","2024/01/26","-1110"
